排序,公司名称,国家地区,营业收入百万美元,利润百万美元,资产百万美元,股东权益百万美元,雇员人数
303,NATIONAL AUSTRALIA BANK,澳大利亚,"16,450.1","1,087.8","184,924.5","11,591.8","44,983"
304,U.S.BANCORP,美国,"16,443.0","1,700.5","171,390.0","16,461.0","49,955"
305,NICHIMEN,日本,"16,437.0",10.7,"10,596.0",651.2,"20,117"
306,TRW,美国,"16,383.0",68.0,"14,444.0","2,186.0","93,700"
307,JAPAN TOBACCO,日本,"16,330.9",294.7,"23,111.2","12,171.0","39,387"
308,VINCI,法国,"16,290.9",406.1,"18,076.9","2,112.6",130
309,ABBOTT LABORATORIES,美国,"16,285.2","1,550.4","23,396.4","9,059.4","71,426"
310,NORTHWESTERN MUTUAL,美国,"16,211.8",649.6,"98,391.4","6,891.8","4,112"
311,SINOCHEM,中国,"16,164.4",82.2,"4,601.1","1,251.5","7,665"
312,TOKIO MARINE & FIRE INSURANCE,日本,"16,155.5",328.5,"64,776.8","13,647.5","14,181"
313,ADECCO,瑞士,"16,146.7",(253.0),"5,615.3","1,076.3",30
314,KINGFISHER,英国,"16,142.1",(357.4),"10,170.4","3,494.6","88,416"
315,UAL,美国,"16,138.0","(2,145.0)","25,197.0","3,033.0",84
316,3M,美国,"16,079.0","1,430.0","14,606.0","6,086.0","71,669"
317,SKANSKA,瑞典,"15,947.6",2.1,"8,873.8","1,703.7","79,924"
318,GEORGE WESTON,加拿大,"15,923.3",375.8,"10,196.9","2,271.5","139,000"
319,AMERISOURCEBERGEN,美国,"15,822.6",123.8,"10,291.2","2,838.6","12,950"
320,BAYERISCHE LANDESBANK,德国,"15,794.9",219.6,"290,104.9","7,319.7","9,218"
321,UNICREDITO ITALIANO,意大利,"15,791.0","1,302.1","185,542.2","8,849.7","63,576"
322,COCA-COLA ENTERPRISES,美国,"15,700.0",321.0,"23,719.0","2,820.0","72,000"
323,IDEMITSU KOSAN,日本,"15,679.3",53.8,"18,720.0","2,135.3","8,600"
324,KOREA ELECTRIC POWER,韩国,"15,674.4","1,267.0","52,788.2","25,120.3","16,634"
325,FLEMING,美国,"15,627.7",23.3,"3,654.7",489.2,"23,000"
326,EMERSON ELECTRIC,美国,"15,479.6","1,031.8","15,046.4","6,114.0","124,500"
327,ONEX,加拿大,"15,369.3",515.3,"13,074.2","1,390.1","87,300"
328,PUBLIX SUPER MARKETS,美国,"15,284.2",530.4,"4,405.8","2,762.6","91,150"
329,LA POSTE,法国,"15,205.5",(85.1),"43,270.1","1,451.3","313,854"
330,MITSUI SUMITOMO INSURANCE,日本,"15,205.6",151.8,"55,259.6","9,581.7","16,121"
331,RITE AID,美国,"15,171.1",(827.7),"6,479.2",9.6,"75,000"
332,HARTFORD FINANCIAL SERVICES,美国,"15,147.0",507.0,"181,238.0","9,013.0","27,400"
333,EXELON,美国,"15,140.0","1,428.0","34,821.0","8,230.0","29,000"
334,NATIONAL AUSTRALIA BANK,美国,"15,118.3",65.5,"122,008.5","9,508.8","33,565"
335,XCEL ENERGY,美国,"15,028.2",795.0,"28,735.1","6,194.5","16,595"
336,VALERO ENERGY,美国,"14,988.3",563.6,"14,377.1","4,202.6","22,452"
337,BANCO BRADESCO,巴西,"14,953.2",922.7,"47,658.9","4,227.6","65,713"
338,LUFTHANSA GROUP,德国,"14,945.8",(567.0),"16,210.0","3,114.6","90,008"
339,BCE,加拿大,"14,873.4",337.7,"34,038.7","10,643.6","75,000"
340,MCDONALD'S,美国,"14,870.0","1,636.6","22,534.5","9,488.4","395,000"
341,ANGLO AMERICAN,英国,"14,786.0","3,176.0","25,501.0","13,426.0","127,467"
342,MICHELIN,法国,"14,566.4",256.0,"15,476.3","3,558.3","204,000"
343,MAN GROUP,德国,"14,551.6",134.8,"10,234.9","2,174.0","77,606"
344,WEYERHAEUSER,美国,"14,545.0",354.0,"18,293.0","6,695.0","44,800"
345,KIMBERLY-CLARK,美国,"14,524.4","1,609.9","15,007.6","5,646.9","64,200"
346,SHARP,日本,"14,426.1",90.5,"14,840.5","6,993.2","46,518"
347,KARSTADTQUELLE,德国,"14,388.1",210.4,"9,357.8","1,605.7","89,379"
348,DENTSU,日本,"14,311.2",219.6,"8,278.4","3,328.7","12,167"
349,LIBERTY MUTUAL INSURANCE GROUP,美国,"14,256.0",(616.0),"40,965.0","5,780.0","34,516"
350,MITSUBISHI CHEMICAL,日本,"14,238.5",361.9,"16,947.4","2,593.6","38,617"
351,MAY DEPARTMENT STORES,美国,"14,175.0",703.0,"11,920.0","3,841.0","127,000"
352,GOODYEAR TIRE,美国,"14,147.2",(203.6),"13,512.9","2,854.0","96,430"
353,EDISON,意大利,"14,139.9",(282.1),"18,654.1","1,364.9","29,856"
354,WYETH,美国,"14,128.5","2,285.3","22,967.9","4,072.6","52,219"
355,OCCIDENTAL PETROLEUM,美国,"14,126.0","1,154.0","17,850.0","5,634.0","8,235"
356,DEUTSCHE BAHN,德国,"14,079.0",(373.4),"37,361.7","74,453.3","214,371"
357,SCHLUMBERGER,美国,"13,988.1",522.2,"22,326.4","8,378.5","81,000"
358,ENDESA,西班牙,"13,948.3","1,324.4","44,684.9","7,707.0","26,889"
359,HOUSEHOLD INTERNATIONAL,美国,"13,915.7","1,923.5","89,416.0","8,658.6","32,000"
360,BOMBARDIER,加拿大,"13,896.1",251.1,"17,452.5","2,572.0","80,000"
361,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大,"13,889.4","1,094.9","181,186.4","7,500.2","42,315"
362,DELTA AIR LINES,美国,"13,879.0","(1,216.0)","23,603.0","3,769.0","76,273"
363,GAP,美国,"13,847.9",(7.8),"7,591.3","3,009.6","140,000"
364,NEWS CORP,澳大利亚,"13,754.8",(401.2),"43,169.5","21,615.0","31,400"
365,RAG,德国,"13,691.3",1.4,"17,920.4","1,801.2","87,500"
366,BANK OF NOVA SCOTIA,加拿大,"13,673.2","1,408.6","179,264.7","9,207.0","46,804"
367,NIPPON EXPRESS,日本,"13,661.1",169.4,"9,417.8","2,832.4","66,716"
368,JAPAN TELECOM,日本,"13,628.3",(527.6),"14,006.2","2,953.1","46,804"
369,LEAR,美国,"13,624.7",26.3,"7,579.2","1,559.1","66,716"
370,TORONTO-DOMINION BANK,加拿大,"13,584.8",898.2,"181,415.8","8,448.1","7,593"
371,TOHOKU ELECTRIC POWER,日本,"13,573.7",559.8,"32,442.3","6,118.5","19,467"
372,OTTO VERSAND,德国,"13,564.3",190.9,"6,087.8",943.6,"50,055"
373,NORTHROP GRUMMAN,美国,"13,558.0",427.0,"20,886.0","7,391.0","100,000"
374,LEGAL&GENERAL,英国,"13,541.3",(275.1),"157,589.9","4,019.8","8,453"
375,SWISS LIFE INS.&PENSION,瑞士,"13,511.4",73.5,"98,343.1","3,000.7","12,784"
376,AMERADA HESS,美国,"13,413.0",914.0,"15,369.0","4,907.0","10,838"
377,HALLIBURTON,美国,"13,405.0",809.0,"10,966.0","4,752.0","85,000"
378,TAISEI,日本,"13,386.7",(247.9),"14,834.3","1,342.5","18,452"
379,RICOH,日本,"13,374.7",492.8,"13,829.6","4,776.2","74,209"
380,ACCENTURE,美国,"13,347.7","1,057.4","6,061.4",282.2,"75,000"
381,SUZUKI MOTOR,日本,"13,342.0",179.1,"10,168.7","4,678.0","29,695"
382,DEERE,美国,"13,292.9",(64.0),"22,663.1","3,992.2","45,100"
383,EASTMAN KODAK,美国,"13,234.0",76.0,"13,362.0","2,894.0","75,100"
384,NKK,日本,"13,224.1",(540.6),"16,805.9","2,418.5","39,875"
385,JAPAN ENERGY,日本,"13,202.6",2.4,"12,795.6","1,369.1","10,914"
386,ELECTROLUX,瑞典,"13,130.6",374.2,"9,003.7","2,751.6","97,139"
387,ADVANCEPCS,美国,"13,107.3",115.7,"3,224.0",877.3,"6,000"
388,FLEXTRONICS INTERNATIONAL,新加坡,"13,104.8",(153.7),"8,601.2","4,466.5","70,000"
389,CHINA CONSTRUCTION BANK,中国,"13,082.8",624.3,"334,067.9","14,517.4","316,000"
390,BAE SYSTEM,英国,"13,020.0",(193.0),"25,041.5","9,660.9","70,100"
391,ARCELOR,卢森堡,"13,005.3",(644.8),"13,864.8","3,617.0","59,516"
392,COFCO,中国,"13,003.7",130.8,"5,068.8","1,742.5","28,000"
393,CMS ENERGY,美国,"13,003.3",(545.0),"16,338.0","1,890.0","11,486"
394,GROUPE DANONE,法国,"12,957.8",118.2,"15,220.9","5,295.0","100,560"
395,NORINCHUKIN BANK,日本,"12,939.1",564.7,"434,446.7","14,198.0","4,057"
396,CINERGY,美国,"12,922.5",442.3,"12,299.8","2,941.5","8,769"
397,ANHEUSER-BUSCH,美国,"12,911.5","1,704.5","13,862.0","4,061.5","23,432"
398,WINN-DIXIE STORES,美国,"12,903.4",45.3,"3,041.7",771.7,"82,500"
399,JAPAN AIRLINES,日本,"12,865.7",(293.7),"13,855.6","1,725.2","46,075"
400,GAZ DE FRANCE,法国,"12,856.6",797.9,"20,588.9","5,308.4","36,451"
401,TAIYO MUTUAL LIFE INSURANCE,日本,"12,824.2",93.1,"51,724.1","1,341.9","15,276"
402,AVNET,美国,"12,814.0",15.4,"5,864.1","2,374.6","13,600"
403,CIRCUIT CITY STORES,美国,"12,791.5",218.8,"4,539.4","2,734.4","52,035"
404,ISUZU MOTORS,日本,"12,777.8",(343.8),"9,990.8",460.9,"26,234"
405,SHIMIZU,日本,"12,668.5",80.6,"14,565.9","1,741.1","13,719"
406,COLES MYER,澳大利亚,"12,642.8",80.1,"4,199.0","1,646.7","162,192"
407,AKZO NOBEL,荷兰,"12,635.5",600.9,"11,508.0","2,333.7","66,300"
408,ALCAN,加拿大,"12,626.0",5.0,"17,479.0","8,791.0","53,300"
409,COMPASS GROUP,英国,"12,552.0",210.3,"12,712.2","4,059.1","344,830"
410,WELLPOINT HEALTH NETWORKS,美国,"12,428.6",414.7,"7,472.1","2,132.6","14,100"
411,TELSTRA,澳大利亚,"12,414.7","2,182.2","19,040.4","6,426.9","44,874"
412,SUNOCO,美国,"12,402.0",398.0,"5,932.0","6,726.9","14,200"
413,KT,韩国,"12,348.5",862.0,"22,848.3","1,642.0","44,731"
414,TEXTRON,美国,"12,321.0",166.0,"16,052.0","8,916.9","51,000"
415,L'OREAL,法国,"12,304.5","1,155.8","13,241.7","3,934.0","49,150"
416,LAFARGE,法国,"12,266.5",671.6,26.623.8,"6,409.9","82,892"
417,GROUPAMA,法国,"12,263.8",142.4,"55,357.8","7,017.9","27,400"
418,SAFEWAY,英国,"12,257.6",355.4,"6,976.1","3,005.5","57,176"
419,NORDEA,瑞典,"12,209.2","1,404.1","215,067.7","10,523.3","42,017"
420,EDISON INTERNATIONAL,美国,"12,183.9","1,034.9","36,890.0","3,272.0","15,613"
421,GENERAL DYNAMICS,美国,"12,163.0",943.0,"11,068.0","4,528.0","51,700"
422,LUKOIL,俄罗斯,"12,106.0","2,109.0","19,942.0","12,385.0","130,000"
423,STORA ENSO,芬兰,"12,097.1",829.5,"18,304.6","8,003.5","43,000"
424,TENET HEALTHCARE,美国,"12,053.0",643.0,"12,995.0","5,079.0","90,865"
425,CONSIGNIA,英国,"12,040.0","(1,346.0)","9,042.4","3,709.5","220,000"
426,UNION PACIFIC,美国,"11,973.0",966.0,"31,551.0","9,575.0","60,400"
427,MIGROS,瑞士,"11,955.2",168.9,"9,930.7","4,725.0","59,731"
428,BRITISH AIRWAYS,英国,"11,942.6",(203.3),"19,454.6","2,870.8","53,246"
429,LAGARDERE GROUPE,法国,"11,905.6",551.6,"16,037.3","3,661.2","45,533"
430,CARSO GLOBAL TELECOM,墨西哥,"11,889.9",632.7,"17,498.5",833.7,"65,000"
431,SUMITOMO ELECTRIC INDUSTRIES,日本,"11,876.6",66.1,"13,335.3","5,210.4","659,959"
432,POWER CORP. OF CANADA,加拿大,"11,854.8",399.0,"43,056.6","2,939.4","28,000"
433,PACIFICARE HEALTH SYSTEMS,美国,"11,844.0",19.0,"5,096.0","2,033.8","8,200"
434,FARMLAND INDUSTRIES,美国,"11,763.4",N.A,"2,727.5",762.5,"14,500"
435,TRANSCANADA PIPELINES,加拿大,"11,715.4",389.3,"12,586.2","4,067.6","2,550"
436,HENKEL,德国,"11,695.2",449.5,"8,338.3","3,132.3","45,753"
437,BANCO DO BRASIL,巴西,"11,685.2",460.0,"71,465.1","3,785.9","79,003"
438,KYUSHU ELECTRIC POWER,日本,"11,661.1",488.8,"32,369.5","6,224.2","19,296"
439,MARKS SPENCER,英国,"11,649.6",219.7,"10,241.7","4,387.2","50,176"
440,CATHAY LIFE,中国台湾,"11,509.5",313.6,"32,294.8","2,151.6","31,000"
441,ELI LILLY,美国,"11,542.5","2,780.0","16,434.1","7,104.0","41,100"
442,WOOLWORTHS,澳大利亚,"11,502.0",255.8,"2,582.8",477.1,"140,000"
443,COMPUTER SCIENCES,美国,"11,426.0",344.1,"8,610.5","3,623.6","67,000"
444,WASTE MANAGEMENT,美国,"11,322.0",503.0,"19,490.0","5,392.0","57,000"
445,YASUDA FIRE MARINE INSURANCE,日本,"11,306.1",(428.1),"33,039.3","4,615.2","13,678"
446,CHRISTIAN DIOR,法国,"11,253.7",(85.1),"26,023.7","3,372.7","55,179"
447,OBAYASHI,日本,"11,226.0",(592.4),"15,427.1","2,190.8","13,660"
448,ARBED,卢森堡,"11,195.1",76.7,"13,655.9","2,380.4","48,571"
449,BANK OF MONTREAL,加拿大,"11,184.5",955.3,"150,892.5","6,732.6","33,842"
450,OFFICE DEPOT,美国,"11,154.1",201.0,"4,331.6","1,848.4","48,000"
451,ROYAL KPN,荷兰,"11,118.5","(6,711.7)","36,613.7","10,673.7","47,888"
452,CORUS GROUP,英国,"11,087.4",(603.4),"10,359.5","4,455.0","52,700"
453,OLD MUTUAL,英国,"11,075.8",(321.1),"65,207.4","3,594.8","42,442"
454,AIR FRANCE GROUP,法国,"11,075.7",135.3,"11,658.5","3,455.5","70,156"
455,WILLIAMS,美国,"11,055.3",(477.7),"38,906.2","6,044.0","12,433"
456,MAGNA INTERNATIONAL,加拿大,"11,026.0",580.0,"7,906.0","4,485.0","67,000"
457,"TOYS ""R"" US",美国,"11,019.0",67.0,"8,076.0","3,414.0","76,000"
458,GREAT ATLANTIC &PACIFIC TEA,美国,"10,973.3",(83.5),"3,166.0",710.0,"78,553"
459,LVMH,法国,"10,951.0",9.0,"21,219.3","6,144.4","53,795"
460,CENTRAL JAPAN RAILWAY,日本,"10,932.5",336.6,"42,999.3","4,988.2","24,003"
461,DANSKE BANK GROUP,丹麦,"10,911.6","1,046.3","184,251.4","6,836.9","18,000"
462,FUJI HEAVY INDUSTRIES,日本,"10,896.7",242.2,"9,578.9","2,988.7","26,483"
463,DAIWA BANK HOLDINGS,日本,"10,887.5","(7,452.8)","339,171.0","9,726.1","21,048"
464,ORACLE,美国,"10,859.7","2,561.1","11,030.2","6,277.8","42,297"
465,SUN LIFE FINANCIAL SERVICES,加拿大,"10,857.2",569.5,"80,733.2","4,839.4","11,787"
466,SUMITOMO METAL INDUSTRIES,日本,"10,793.0",(837.5),"18,360.5","2,070.6","29,922"
467,CHINESE PETROLEUM,中国台湾,"10,781.2",186.4,"13,434.1","7,616.4","16,443"
468,TYSON FOODS,美国,"10,750.9",87.8,"10,632.0","3,353.9","124,000"
469,STAPLES,美国,"10,744.4",265.0,"4,093.0","2,054.2","40,914"
470,TJX,美国,"10,709.0",500.4,"3,595.7","1,340.7","89,000"
471,AGRICULTURAL BANK OF CHINA,中国,"10,656.6",35.9,"263,982.1","16,279.8","500,000"
472,SEKISUI HOUSE,日本,"10,631.3",(735.6),"9,746.7","4,683.1","18,877"
473,BANKGESELLSCHAFT BERLIN,德国,"10,617.9",(100.2),"168,424.4","3,956.3","16,181"
474,COSMO OIL,日本,"10,612.4",(41.5),"9,372.3","1,466.0","5,960"
475,NORDDEUTSCHE LANDESBANK,德国,"10,603.9",41.2,"177,944.6","4,401.2","8,134"
476,SODEXHO ALLIANCE,法国,"10,579.2",122.2,"7,872.9","2,184.6","314,000"
477,DOMINION RESOURCES,美国,"10,558.0",544.0,"34,369.0","8,368.0","17,100"
478,ALLIANCE UNICHEM,英国,"10,533.1",138.3,"4,139.6",996.2,"21,311"
479,DAIDO LIFE INSURANCE,日本,"10,527.1",76.3,"45,349.5","1,301.9","22,037"
480,DAI NIPPON PRINTING,日本,"10,492.3",124.8,"10,808.0","7,145.2","34,868"
481,KREDITANSTALT FUR WIEDERAUFBAU,德国,"10,484.4",185.3,"219,219.2","5,900.9","2,541"
482,MANPOWER,美国,"10,483.8",124.5,"3,238.6",814.3,"22,400"
483,MANULIFE FINANCIAL,加拿大,"10,480.2",753.5,"86,338.2","5,195.2","33,000"
484,DANA,美国,"10,469.0",(298.0),"10,207.0","1,958.0","70,000"
485,SUNTORY,日本,"10,444.7",116.7,"10,863.2","2,092.8","19,851"
486,ANTHEM,美国,"10,444.7",342.2,"6,276.6","2,060.0","14,805"
487,WOLSELEY,英国,"10,383.8",267.1,"5,694.8","2,132.7","34,734"
488,ALLEGHENY ENERGY,美国,"10,378.9",417.8,"11,167.6","2,710.0","5,791"
489,TOPPAN PRINTING,日本,"10,366.5",222.7,"10,223.6","5,338.1","31,610"
490,SHOWA SHELL SEKIYU,日本,"10,361.9",21.5,"6,942.6","1,618.8","3,006"
491,WHIRLPOOL,美国,"10,343.0",21.0,"6,967.0","1,458.0","59,000"
492,ITAUSA-INVESTIMENTOS ITAU,巴西,"10,239.3",502.9,"36,729.2","2,187.7","56,629"
493,HUMANA,美国,"10,194.9",117.2,"4,403.6","1,507.9","14,500"
494,POSCO,韩国,"10,161.8",654.9,"14,773.7","7,752.2","27,030"
495,SOUTHERN,美国,"10,155.0","1,120.0","29,824.0","7,984.0","26,122"
496,MARRIOTT INTERNATIONAL,美国,"10,152.0",236.0,"9,107.0","3,478.0","140,000"
497,MBNA,美国,"10,144.7","1,694.3","45,447.9","7,798.7","25,247"
498,ARROW ELECTRONICS,美国,"10,127.6",(73.8),"5,359.0","1,766.5","12,400"
499,ASAHI GLASS,日本,"10,102.6",(100.8),"14,331.0","4,421.2","48,362"
500,TAKENAKA,日本,"10,096.2",(293.8),"9,253.6","2,600.0","12,702"
