排序,公司名称,国家地区,营业收入百万美元,利润百万美元,资产百万美元,股东权益百万美元,雇员人数
304,TRANSCANADA PIPELINES,加拿大,"16,254.9",531.9,"17,009.1","4,386.1","3,045"
305,NKK,日本,"16,164.5",877.2,"20,996.4","3,003.7","40,172"
306,DIAGEO,英国,"16,076.3","1,554.9","24,428.3","7,132.0","66,668"
307,AMP,澳大利亚,"16,066.9",670.6,"98,430.0","4,881.3","22,000"
308,SAKURA BANK,日本,"16,041.3",442.6,"413,750.1","17,362.5","13,622"
309,WEYERHAEUSER,美国,"15,980.0",840.0,"18,195.0","6,832.0","47,244"
310,NIPPON EXPRESS,日本,"15,924.4",(240.5),"9,817.9","2,679.1","66,219"
311,DELTA AIR LINES,美国,"15,888.0","1,303.0","20,566.0","4,873.0","81,000"
312,SKANDIA GROUP,瑞典,"15,879.8",308.3,"62,442.3","2,199.0","7,161"
313,TAISEI,日本,"16,831.3",75.8,"17,470.6","1,837.5","18,638"
314,MITSUBISHI CHEMICAL,日本,"15,802.1",28.7,"16,091.7","3,063.2","33,034"
315,ADECCO,瑞士,"15,771.4",(253.5),"6,573.9","1,474.8","30,000"
316,WASHINGTON MUTUAL,美国,"15,766.6","1,898.6","194,716.0","10,165.5","28,798"
317,MYCAL,日本,"15,759.4",(798.6),"15,692.7",897.1,"61,441"
318,BAYERISCHE LANDESBANK,德国,"15,740.3",505.0,"286,385.2","7,150.8","8,297"
319,SUN MICROSYSTEMS,英国,"15,721.0","1,854.0","14,152.0","7,309.0","36,700"
320,DEXIA GROUP,比利时,"15,697.9",925.1,"242,077.1","6,137.2","12,632"
321,FAROS,法国,"15,696.8",65.3,"20,294.3","5,799.9",110
322,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大,"15,679.5","1,396.8","175,283.2","7,444.1","44,215"
323,EMERSON ELECTRIC,美国,"15,544.8","1,422.4","15,164.3","6,402.8","123,400"
324,TOHOKU ELECTRIC POWER,日本,"15,525.4",720.4,"34,943.6","6,284.7","20,709"
325,SHIMIZU,日本,"15,483.9",(582.8),"16,563.4","1,781.0","14,139"
326,COLES MYER,澳大利亚,"15,480.4",187.4,"4,711.0","1,608.6","166,792"
327,ROYAL BANK OF CANADA,加拿大,"15,452.4","1,497.2","192,537.7","8,706.5","49,232"
328,JAPAN AIRLINES,日本,"15,409.6",371.0,"14,378.4","2,135.8","45,319"
329,BEST BUY,美国,"15,326.6",395.8,"4,839.6","1,821.9","54,000"
330,HALIFAX,英国,"15,322.4","1,771.1","272,646.6","10,207.1","34,191"
331,CORUS GROUP,英国,"15,322.1","(1,972.3)","13,150.0","5,487.8","64,700"
332,RITE AID,美国,"15,296.6","(1,589.2)","7,913.9",(354.4),"75,500"
333,NORINCHUKIN BANK,日本,"15,289.9","1,062.8","480,199.2","17,711.8","3,929"
334,SWISS LIFE INS. & PENSION,瑞士,"15,099.1",547.3,"102,472.1","4,730.0","12,481"
335,CENTRICA,英国,"15,061.6",498.9,"8,090.4","1,782.1","28,305"
336,CHINA MOBILE COMMUNICATIONS,中国,"15,045.4","2,073.1","38,840.3","20,723.9","111,824"
337,GEORGE WESTON,加拿大,"15,044.3",323.9,"7,603.8","1,933.4","126,000"
338,BHP,澳大利亚,"14,894.1","1,023.2","17,618.7","6,216.1","35,000"
339,BCE,加拿大,"14,859.2","3,272.9","34,209.3","11,625.0","75,000"
340,GROUPAMA,法国,"14,851.3",37.0,"63,559.5","4,318.7","30,000"
341,ANGLO AMERICAN,英国,"14,824.0","1,957.0","30,616.0","15,544.0","249,000"
342,DG BANK GROUP,德国,"14,814.4",49.0,"250,155.8","2,842.8","11,871"
343,LA POSTE,法国,"14,805.1",128.6,"43,702.1","1,480.7","310,000"
344,SEAGRAM,加拿大,"14,803.0",40.0,"32,808.0","12,229.0","34,000"
345,UNICREDITO ITALIANO,意大利,"14,775.8","1,285.6","190,263.2","8,115.2","65,047"
346,NATIONWIDE INSURANCE ENTERPRISE,美国,"14,762.1",411.4,"122,933.8","10,133.9","28,560"
347,COCA-COLA ENTERPRISES,美国,"14,750.0",236.0,"22,162.0","2,834.0","67,000"
348,HARTFORD FINANCIAL SERVICES,美国,"14,703.0",974.0,"171,532.0","7,464.0","23,947"
349,VALERO ENERGY,美国,"14,671.1",339.1,"4,307.7","1,527.1","3,180"
350,NATIONAL AUSTRALIA BANK,澳大利亚,"14,661.9","1,975.5","186,118.2","11,568.0","47,034"
351,BAE SYSTEMS,英国,"14,626.4",(19.7),"25,981.5","10,683.6","85,000"
352,MAN GROUP,德国,"14,611.1",389.8,"10,729.4","2,543.1","74,324"
353,MICHELIN,法国,"14,591.1",368.8,"16,094.0","3,608.5","128,122"
354,PUBLIX SUPERMARKETS,美国,"14,575.0",530.4,"4,221.8","2,662.4","98,750"
355,OCCIDENTAL PETROLEUM,美国,"14,543.0","1,570.0","19,414.0","4,774.0","8,791"
356,USINOR,法国,"14,539.9",701.4,"15,292.8","4,266.1","60,521"
357,MAY DEPARTMENT STORES,美国,"14,511.0",858.0,"11,574.0","3,855.0","137,000"
358,SUZUKI MOTOR,日本,"14,473.4",183.1,"10,372.6","4,738.2","30,153"
359,FLEMING,美国,"14,443.8",(122.1),"3,402.8",427.2,"29,567"
360,GOODYEAR TIRE & RUBBER,美国,"14,417.1",40.3,"13,568.0","3,503.0","106,724"
361,LUKOIL,俄罗斯,"14,416.2","3,424.7","11,800.7","5,451.7","120,000"
362,SK GLOBAL,韩国,"14,384.4",36.5,"10,287.3","1,916.4","4,000"
363,ULTRAMAR DIAMOND SHAMROCK,美国,"14,292.4",444.3,"5,988.4","1,825.3","20,000"
364,DEUTSCHE BAHN,德国,"14,292.2",59.1,"37,053.2","8,190.4","222,656"
365,ENDESA,西班牙,"14,250.9","1,296.4","45,067.4","8,661.1","29,062"
366,MCDONALD'S,美国,"14,243.0","1,977.3","21,683.5","9,204.4","364,000"
367,ISUZU MOTORS,日本,"14,192.5",(604.1),"15,093.7",751.0,"30,232"
368,VOLVO,瑞典,"14,188.9",513.7,"21,275.1","9,362.2","54,270"
369,SOLECTRON,美国,"14,137.5",497.2,"10,375.6","3,802.1","56,740"
370,BANCO BRADESCO,巴西,"14,122.4",950.9,"48,655.8","4,149.9","65,804"
371,NEWS CORP.,澳大利亚,"14,114.3","1,208.1","39,378.5","17,939.9","36,000"
372,KARSTADTQUELLE,德国,"14,084.3",222.9,"7,690.8","1,704.9","88,163"
373,LEAR,美国,"14,072.8",274.7,"8,375.5","1,600.8","121,600"
374,LUFTHANSA GROUP,德国,"14,047.7",636.8,"13,904.6","3,861.9","69,523"
375,EASTMAN KODAK,美国,"13,994.0","1,407.0","14,212.0","3,428.0","78,400"
376,KIMBERLY-CLARK,美国,"13,982.0","1,800.6","14,479.8","5,767.3","66,300"
377,RICOH,日本,"13,912.7",481.4,"13,603.9","4,442.6","74,200"
378,AMERICAN HOME PRODUCTS,美国,"13,809.5","(2,370.7)","21,092.6","2,818.1","48,036"
379,ABBOTT LABORATORIES,美国,"13,745.9","2,786.0","15,283.3","8,570.9","60,571"
380,BRITISH AIRWAYS,英国,"13,725.0",168.6,"19,474.5","4,570.8","62,844"
381,WINN-DIXIE STORES,美国,"13,697.5",(228.9),"2,747.1",867.8,"86,500"
382,AMERICAN ELECTRIC POWER,美国,"13,694.0",596.0,"54,548.0","8,054.0","26,376"
383,OTTO VERSAND,德国,"13,674.9",285.1,"6,075.2","1,043.1","50,368"
384,GAP,美国,"13,673.5",877.5,"7,012.9","2,928.2","140,000"
385,RAG,德国,"13,669.7",136.6,"17,451.2","1,839.8","92,770"
386,VINCI,法国,"13,623.7",277.1,"17,615.9","1,722.0","120,000"
387,TORONTO-DOMINION BANK,加拿大,"13,612.1",695.0,"173,394.9","8,086.4","41,439"
388,SUMITOMO METAL INDUSTRIES,日本,"13,545.3",52.8,"21,809.7","2,937.5","37,023"
389,SUMITOMO ELECTRIC INDUSTRIES,日本,"13,374.4",363.8,"14,466.5","5,649.5","70,936"
390,HALLIBURTON,美国,"13,344.0",501.0,"9,941.0","3,928.0","93,000"
391,JAPAN TELECOM,日本,"13,253.6",158.7,"19,862.5","4,217.1","6,893"
392,MONTEDISON,意大利,"13,215.6",240.3,"19,823.6","1,789.4","29,672"
393,GROUPE DANONE,法国,"13,203.6",666.3,"16,179.0","6,749.3","86,657"
394,DEERE,美国,"13,136.8",485.5,"20,469.4","4,301.9","43,700"
395,KYUSHU ELECTRIC POWER,日本,"13,099.7",535.3,"33,247.7","6,463.8","18,332"
396,TEXTRON,美国,"13,090.0",218.0,"16,370.0","3,994.0","71,000"
397,CARSO GLOBAL TELECOM,墨西哥,"13,078.7",670.5,"26,697.0","2,303.9","75,373"
398,ELECTROLUX,瑞典,"13,029.8",466.7,"9,280.4","2,798.7","87,128"
399,FUJI PHOTO FILM,日本,"13,027.5","1,066.3","22,586.6","12,967.3","70,722"
400,ARROW ELECTRONICS,美国,"12,959.3",357.9,"7,604.5","1,913.7","14,195"
401,CIRCUIT CITY STORES,美国,"12,959.0",160.8,"3,871.3","2,356.5","53,455"
402,AKZO NOBEL,荷兰,"12,941.1",892.7,"11,391.9","2,296.4","68,400"
403,WOOLWORTHS,澳大利亚,"12,934.2",185.8,"2,892.1",627.2,"125,000"
404,BANK OF NOVA SCOTIA,加拿大,"12,880.5","1,306.0","165,768.8","8,495.6","40,946"
405,ARCHER DANIELS MIDLAND,美国,"12,876.8",300.9,"14,423.1","6,110.2","22,753"
406,BANCO DO BRASIL,巴西,"12,711.9",532.3,"70,955.8","4,084.6","78,201"
407,DANA,美国,"12,691.0",334.0,"11,236.0","2,628.0","79,300"
408,SUNOCO,美国,"12,664.0",422.0,"5,426.0","1,702.0","12,300"
409,TAIYO MUTUAL LIFE INSURANCE,日本,"12,647.3",50.4,"58,859.4","2,580.5","14,252"
410,BANK OF MONTREAL,加拿大,"12,631.6","1,259.2","152,820.7","7,818.6","33,200"
411,CHINA CONSTRUCTION BANK,中国,"12,615.7",910.8,"305,854.1","13,875.0","420,000"
412,COSMO OIL,日本,"12,563.2",78.4,"10,533.0","1,418.6","4,411"
413,SEKISUI HOUSE,日本,"12,550.6",231.4,"12,550.9","6,374.1","18,443"
414,COFCO,中国,"12,517.0",103.6,"4,543.2","1,684.7","28,000"
415,WASTE MANAGEMENT,美国,"12,492.0",(97.0),"18,565.0","4,801.0","57,000"
416,TELSTRA,澳大利亚,"12,447.3","2,312.4","18,216.1","6,961.9","50,761"
417,KOBE STEEL,日本,"12,418.8",58.8,"17,005.9","2,101.6","30,129"
418,AMERADA HESS,美国,"12,277.0","1,023.0","10,274.0","3,883.0","9,891"
419,ANHEUSER-BUSCH,美国,"12,261.8","1,551.6","13,084.5","4,128.9","23,725"
420,FARMLAND INDUSTRIES,美国,"12,239.0",N.A.,"3,282.2",881.2,"15,000"
421,ARBED,卢森堡,"12,228.6",410.0,"14,299.6","2,514.3","48,940"
422,POHANG IRON & STEEL,韩国,"12,182.0","1,444.6","15,926.1","7,429.7","26,886"
423,YASUDA FIRE & MARINE INSURANCE,日本,"12,166.5",128.7,"36,086.7","5,752.5","11,106"
424,DAI NIPPON PRINTING,日本,"12,137.9",302.2,"11,888.9","7,496.6","34,094"
425,FLEXTRONICS INTERNATIONAL,新加坡,"12,109.7",(446.0),"7,581.7","4,030.4","70,000"
426,ROYAL KPN,荷兰,"12,065.9","1,731.9","50,195.1","13,749.3","45,151"
427,CENTRAL JAPAN RAILWAY,日本,"12,058.9",479.0,"47,234.7","5,000.2","24,641"
428,SAFEWAY,英国,"12,058.3",331.8,"6,497.3","3,114.0","56,868"
429,STORA ENSO,芬兰,"12,029.9","1,326.2","20,018.7","8,046.6","41,785"
430,CONSIGNIA,英国,"12,010.5",97.6,"10,695.5","6,104.8","217,964"
431,CABLE & WIRELESS,英国,"11,980.9","3,893.5","33,911.8","21,865.8","47,904"
432,HOUSEHOLD INTERNATIONAL,美国,"11,960.9","1,700.7","76,706.3","8,790.6","28,000"
433,LAGARDERE GROUPE,法国,"11,947.7",536.9,"15,312.4","3,483.7","42,902"
434,MARKS & SPENCER,英国,"11,946.4",1.9,"10,937.7","6,604.4","52,213"
435,KAWASAKI STEEL,日本,"11,898.5",(164.9),"17,398.4","2,438.4","30,058"
436,OBAYASHI,日本,"11,878.5",(58.5),"17,532.3","3,234.4","12,464"
437,UNION PACIFIC,美国,"11,878.0",842.0,"30,499.0","8,662.0","61,500"
438,TEXAS INSTRUMENTS,美国,"11,875.0","3,058.0","17,720.0","12,588.0","42,481"
439,ASAHI GLASS,日本,"11,873.8",223.6,"15,056.4","4,843.7","48,809"
440,FUJI HEAVY INDUSTRIES,日本,"11,865.3",204.7,"9,324.4","2,852.4","26,502"
441,HENKEL,德国,"11,809.9",432.5,"10,685.9","3,025.9","60,475"
442,SKANSKA,瑞典,"11,783.8",649.4,"8,179.8","1,945.6","63,368"
443,NOMURA SECURITIES,日本,"11,752.3","1,643.1","163,818.4","13,106.1","14,505"
444,IMPERIAL CHEMICAL INDUSTRIES,英国,"11,748.4",(345.7),"10,592.5",(322.7),"45,130"
445,EDISON INTERNATIONAL,美国,"11,717.0","(1,943.0)","35,100.0","2,420.0","18,555"
446,L'OREAL,法国,"11,710.3",895.9,"12,800.6","6,187.3","48,222"
447,TOPPAN PRINTING,日本,"11,702.0",133.4,"11,013.4","5,714.2","32,163"
448,AGRICULTURAL BANK OF CHINA,中国,"11,662.4",(42.9),"274,873.1","16,240.7","500,000"
449,MIGROS,瑞士,"11,640.8",248.2,"9,966.6","4,740.5","80,948"
450,INVENSYS,英国,"11,631.8",115.4,"11,404.9","1,172.9","93,519"
451,KYOCERA,日本,"11,622.6","1,985.5","13,789.5","8,155.9","51,113"
452,AMERISOURCE HEALTH,美国,"11,610.0",99.0,"2,458.6",282.3,"3,625"
453,XCEL ENERGY,美国,"11,591.8",526.8,"21,768.8","5,561.8","15,812"
454,KAWASHO,日本,"11,585.3",(137.1),"5,802.5",92.9,"5,626"
455,ALL NIPPON AIRWAYS,日本,"11,573.6",364.4,"11,582.0","1,201.0","29,358"
456,OFFICE DEPOT,美国,"11,569.7",49.3,"4,196.3","1,601.3","48,000"
457,DAIDO LIFE INSURANCE,日本,"11,552.3",237.4,"47,255.6","1,606.0","21,385"
458,OLD MUTUAL,南非,"11,495.2",767.3,"68,350.7","5,404.5","41,466"
459,ASAHI KASEI,日本,"11,481.1",227.7,"9,895.0","4,117.7","26,695"
460,WILLIAMS,美国,"11,480.9",524.3,"40,197.0","5,892.0","24,119"
461,PACIFICARE HEALTH SYSTEMS,美国,"11,467.9",161.0,"5,323.4","2,003.6","8,700"
462,NORTHWEST AIRLINES,美国,"11,415.0",256.0,"10,877.0",231.0,"53,491"
463,TENET HEALTHCARE,美国,"11,414.0",302.0,"13,161.0","4,066.0","90,816"
464,TAKENAKA,日本,"11,409.9",64.4,"11,127.5","2,852.6","13,063"
465,SUNTORY,日本,"11,395.4",129.1,"13,515.2","2,365.8","22,400"
466,POWER CORP. OF CANADA,加拿大,"11,382.9",442.4,"40,321.7","2,621.8","26,500"
467,SHOWA SHELL SEKIYU,日本,"11,368.6",116.0,"8,775.3","1,894.5","3,189"
468,OJI PAPER,日本,"11,332.1",115.6,"13,599.7","3,484.1","23,095"
469,"TOYS ""R"" US",美国,"11,332.0",404.0,"7,962.0","3,425.0","50,000"
470,LAFARGE,法国,"11,289.6",670.9,"19,618.9","5,673.4","65,953"
471,MASS. MUTUAL LIFE INSURANCE,美国,"11,274.8",811.9,"76,184.5","3,835.6","8,757"
472,CEPSA,西班牙,"11,251.1",329.1,"4,804.0","1,847.9","9,632"
473,AIR FRANCE GROUP,法国,"11,150.4",382.3,"10,847.2","3,355.7","59,190"
474,SUN LIFE FINANCIAL SERVICES,加拿大,"11,140.5",423.5,"37,151.3","4,458.7","11,222"
475,AMERICAN GENERAL,美国,"11,063.0","1,003.0","120,094.0","7,820.0","15,900"
476,FLUOR,美国,"11,056.0",123.9,"3,652.7","1,609.3","47,113"
477,MATSUSHITA ELECTRIC WORKS,日本,"11,040.8",297.8,"10,764.3","4,863.4","42,679"
478,CHRISTIAN DIOR,法国,"10,967.1",232.0,"26,695.9","3,729.1","52,323"
479,TAKASHIMAYA,日本,"10,906.7",76.2,"7,520.9","1,971.2","15,774"
480,ELI LILLY,美国,"10,862.2","3,057.8","14,690.8","6,046.9","35,700"
481,MANPOWER,美国,"10,842.8",171.2,"3,041.6",740.4,"19,400"
482,CANADIAN PACIFIC,加拿大,"10,841.3","1,189.8","16,088.9","6,361.8","45,421"
483,WEST JAPAN RAILWAY,日本,"10,812.8",280.0,"20,558.4","3,300.8","45,995"
484,MITSUI FUDOSAN,日本,"10,790.7",236.2,"22,714.2","3,280.5","13,380"
485,BANK OF SCOTLAND,英国,"10,779.6",918.2,"124,200.8","6,334.6","20,933"
486,UNY,日本,"10,727.5",54.3,"7,240.5","2,008.8","11,260"
487,STAPLES,美国,"10,673.7",59.7,"3,989.4","1,763.8","37,985"
488,GREAT ATLANTIC & PACIFIC TEA,美国,"10,622.9",(25.1),"3,309.8",793.3,"54,635"
489,COMPUTER SCIENCES,美国,"10,524.0",233.2,"8,174.8","3,215.2","68,000"
490,HUMANA,美国,"10,514.0",90.0,"4,167.0","1,360.0","15,600"
491,MAGNA INTERNATIONAL,加拿大,"10,513.0",598.0,"7,408.0","4,202.0","62,000"
492,KINKI NIPPON RAILWAY,日本,"10,416.9",(265.1),"14,800.2","1,057.7","37,200"
493,NORDDEUTSCHE LANDESBANK,德国,"10,407.5",122.9,"174,935.4","3,774.9","7,886"
494,JARDINE MATHESON,中国,"10,362.1",930.8,"10,319.1","3,328.1","150,000"
495,GENERAL DYNAMICS,美国,"10,359.0",901.0,"7,987.0","3,820.0","43,300"
496,GAZ DE FRANCE,法国,"10,350.7",398.3,"19,527.9","4,788.1","33,290"
497,MITSUBISHI MATERIALS,日本,"10,347.4",64.7,"12,894.1","1,908.7","24,802"
498,WHIRLPOOL,美国,"10,325.0",367.0,"6,902.0","1,684.0","60,695"
499,SNOW BRAND MILK PRODUCTS,日本,"10,317.5",(478.7),"4,531.8",514.7,"19,362"
500,SODEXHO ALLIANCE,法国,"10,306.3",83.4,"6,192.1","1,254.4","286,000"
