排名,公司名称,国家地区,营业收入百万美元,利润百万美元,资产额百万美元,股东权益百万美元,雇员人数
303,MCDONNELL DOUGLAS,美国,"13,834.0",788.0,"11,631.0","3,038.0","62,071"
304,TEACHERS INSURANCE&ANNUITY ASSN,美国,"13,828.1",934.5,"86,357.5","4,750.7","4,422"
305,GENERAL ACCIDENT,英国,"13,792.0",813.6,"47,966.8","5,953.2","25,458"
306,ALBERSON＇S,美国,"13,776.7",493.8,"4,714.6","2,247.0","88,000"
307,OBAYASHI,日本,"13,685.5",120.9,"19,589.1","2,430.6","11,856"
308,KOBE STEEL,日本,"13,614.2",155.4,"18,848.2","2,984.7","31,148"
309,AACHENER&MUNCHENER,德国,"13,553.0",145.2,"56,691.6","1,508.0","19,330"
310,"DELHAIZE ""LE LION""",比利时,"13,521.1",140.6,"5,027.0",881.1,"94,755"
311,MCKESSON,美国,"13,478.8",133.9,"5,172.8","1,260.8","13,300"
312,PETROFINA,比利时,"13,455.4",518.3,"11,612.1","4,157.8","13,588"
313,NYNEX,美国,"13,453.8","1,477.0","27,659.1","7,059.3","68,100"
314,TOHOKU ELECTRIC POWER,日本,"13,423.9",242.5,"31,164.5","5,036.0","14,730"
315,SYSCO,美国,"13,395.1",276.9,"3,325.4","1,474.7","30,600"
316,STANDARD LIFE ASSURANCE,英国,"13,362.8",N.A,"83,423.5",N.A,"9,162"
317,SUZUKI MOTOR,日本,"13,338.7",298.2,"8,138.9","2,807.8","13,873"
318,ARCHER DANIELS MIDLAND,美国,"13,314.0",695.9,"10,449.9","6,144.8","14,811"
319,AKZO NOBEL,荷兰,"13,307.0",781.6,"11,703.9","4,417.9","70,700"
320,ENRON,美国,"13,289.0",584.0,"16,137.0","3,723.0","7,456"
321,BRITISH AIRWAYS,英国,"13,262.0",877.4,"17,003.4","4,861.8","59,218"
322,NORSK HYDRO,挪威,"13,150.8",961.7,"16,370.0","6,448.9","35,400"
323,KIMBERLY-CLARK,美国,"13,149.1","1,403.8","11,845.7","4,483.1","54,800"
324,DENTSU,日本,"13,146.7",120.6,"6,301.0","1,462.2","5,679"
325,MORGAN STANLEY GROUP,美国,"13,144.0","1,029.0","196,446.0","6,538.0","11,613"
326,ALCOA,美国,"13,128.4",514.9,"13,449.9","4,462.4","76,800"
327,GOOGYEAR TIRE&RUBBER,美国,"13,112.8",101.7,"9,671.8","3,279.1","88,903"
328,BELL ATLANTIC,美国,"13,081.4","1,881.5","24,856.2","7,422.8","62,616"
329,GROUPE CASINO,法国,"13,064.7",163.8,"6,356.3","1,661.4","46,833"
330,YASUDA FIRE&MARINE INSURANCE,日本,"13,040.5",112.9,"30,076.1","2,062.4","12,624"
331,GLAXO WELLCOME,英国,"13,025.3","3,118.5","14,117.2","2,080.1","53,460"
332,SEKISUI HOUSE,日本,"13,024.4",388.1,"14,668.0","6,465.5","18,302"
333,GEORGIA-PACIFIC,美国,"13,024.0",156.0,"12,818.0","3,521.0","47,500"
334,MIGROS,瑞士,"13,024.6",209.1,"9,478.1","4,143.0","50,174"
335,WINN-DIXIE STORES,美国,"12,955.5",255.6,"2,648.6","1,342.3","88,000"
336,DEUTSCHE GENOSSENSCHAFTSBANK,德国,"12,945.1",182.4,"213,398.5","2,700.5","11,237"
337,SUMITOMO METAL INDUSTRIES,日本,"12,942.1",235.4,"19,639.4","4,365.5","49,791"
338,ROCHE HOLDING,瑞士,"12,915.5","3,154.0","29,542.5","15,433.7","48,972"
339,US WEST,美国,"12,911.0","1,178.0","40,855.0","11,549.0","69,286"
340,BANLGESELLSCHAFT BERLIN,德国,"12,852.0",16.6,"217,042.6","5,205.5","16,928"
341,PECHINEY,法,"12,742.4",581.9,"10,784.0","2,622.5","35,919"
342,BAYERISCHE LANDESBANK,德国,"12,716.9",301.5,"231,863.6","5,813.3","5,599"
343,OTTO VERSAND,德国,"12,702.7",242.0,"5,121.5",968.6,"41,221"
344,BANCO BILBAO VIZCAYA,西班牙,"12,624.2",823.0,"131,073.7","6,261.6","44,064"
345,MAY DEPARTMENT STORES,美国,"12,601.0",755.0,"10,059.0","3,650.0","111,000"
346,GRAND METROPOLITAN,英国,"12,575.8",77.1,"17,524.8","5,016.2","58,269"
347,KYUSHU ELECTRIC POWER,日本,"12,553.5",351.8,"33,554.9","5,242.3","14,572"
348,KAWASHO,日本,"12,541.1",11.0,"6,117.3",367.9,"3,247"
349,IBP,美国,"12,538.8",198.7,"2,174.5","1,203.7","34,000"
350,HARTFORD FINANCIAL SERVICES,美国,"12,473.0",99.0,"108,840.0","4,520.0","21,000"
351,DELTA AIR LINES,美国,"12,455.0",156.0,"12,226.0","2,540.0","60,289"
352,MARKS&SPENCER,英国,"12,441.6","1,197.2","11,161.5","7,379.6","45,805"
353,ROYAL PTT NEDERLAND,荷兰,"12,427.5","1,444.1","20,571.8","9,250.4","139,969"
354,SMITHKLINE BEECHAM,英国,"12,375.7","1,616.3","13,604.4","2,324.6","52,900"
355,NATIONWIDE INS.ENTERPRISE,美国,"12,358.3",412.9,"74,145.2","7,016.5","33,184"
356,RAYTHEON,美国,"12,330.5",761.2,"11,136.3","4,598.0","75,300"
357,ASHLAND,美国,"12,300.7",211.1,"7,269.5","1,814.5","36,100"
358,PTT SUISSES,瑞士,"12,299.1",202.2,"23,707.0","1,365.0","59,661"
359,NIPPON CREDIT BANK,日本,"12,258.1","3,344.6","122,761.9","1,127.4","2,811"
360,DAIDO LIFE INSURANCE,日本,"12,202.0",557.3,"40,783.4","1,290.2","21,970"
361,BANCA DI ROMA,意大利,"12,199.3",78.7,"141,080.0","6,871.4","32,107"
362,KOC HOLDING,土耳其,"12,185.6",581.2,492.4,"1,001.3","39,850"
363,FEDERAL HOME LOAN MORTGAGE,美国,"12,116.0","1,243.0","173,866.0","6,731.0","3,200"
364,NORTHWESTERN MUTUAL LIFE INS.,美国,"12,110.0",620.2,"62,680.5","3,514.7","3,513"
365,VIACOM,美国,"12,084.2","1,247.9","28,800.0","12,600.0","62,500"
366,ROYAL BANK OF CANADA,加拿大,"12,065.6","1,047.3","162,552.2","7,021.2","48,205"
367,BANCO BRADESCO,巴西,"12,054.9",820.3,"37,296.3","5,253.2","52,503"
368,SCHNEIDER,法国,"12,047.3",258.0,"1,003.4","3,532.0","63,000"
369,INGRAM MICRO,美国,"12,023.5",110.7,"3,366.9",825.2,"9,006"
370,COFCO,中国,"12,021.9",92.9,"4,143.0","1,369.9","26,000"
371,POHANG IRON&STEEL,韩国,"11,990.0",735.1,"18,604.8","7,733.7","28,093"
372,FIRST UNION CORP.,美国,"11,985.0","1,499.0","140,127.0","10,008.0","44,333"
373,COASTAL,美国,"11,920.2",402.6,"11,613.1","3,036.5","14,700"
374,COSMO OIL,日本,"11,887.2",78.5,"10,376.2","1,529.9","6,093"
375,ASAHI GLASS,日本,"11,872.6",214.6,"14,462.4","4,985.4","35,900"
376,L'OREAL,法国,"11,795.1",683.6,"10,959.0","5,055.0","43,158"
377,WALGREEN,美国,"11,778.4",371.7,"3,633.6","2,043.1","64,500"
378,TEXAS INSTRUMENTS,美国,"11,713.0",63.0,"9,360.0","4,097.0","59,927"
379,RICOH,日本,"11,684.2",256.8,"13,259.9","3,409.3","60,200"
380,SEIYU,日本,"11,674.4",26.9,"12,749.8",675.3,"19,730"
381,TOHU MUTUAL LIFE INSURANCE,日本,"11,668.7",109.3,"36,352.5",112.6,"14,855"
382,CARIPLO,意大利,"11,657.7",79.7,"125,911.9","6,663.5","24,262"
383,DAI NIPPON PRINTING,日本,"11,631.2",498.6,"11,367.5","6,701.0","32,061"
384,JARDINE MATHESON,香港,"11,605.0",300.2,"14,285.4","4,095.5","200,000"
385,PETRONAS,马来西亚,"11,553.6","2,912.1","27,493.4","11,019.1","14,094"
386,NATIONAL AUSTRALIA BANK,澳大利亚,"11,516.3","1,620.6","137,646.6","9,920.0","47,178"
387,LAGARDERE GROUPE,法国,"11,510.0",202.9,"12,403.1","1,377.9","471,782"
388,ASAHI CHEMICAL INDUSTRY,日本,"11,466.9",225.1,"10,084.0","3,569.0","26,721"
389,BRITISH STEEL,英国,"11,461.3",491.8,"12,832.4","7,750.6","50,400"
390,UPM-KYMMENE,芬兰,"11,452.4",216.3,"14,584.3","3,041.2","43,636"
391,SUMITOMO TRUST&BANKING,日本,"11,395.2",64.4,"122,162.0","5,589.0","6,365"
392,CENTRAL JAPAN RAILWAY,日本,"11,361.8",323.2,"49,763.1","3,649.4","22,543"
393,SHOWA SHELL SEKIYU,日本,"11,350.8",55.6,"9,236.8","1,711.5","4,808"
394,TOPPAN PRINTING,日本,"11,313.7",192.0,"9,285.5","4,935.5","33,719"
395,PFIZER,美国,"11,306.0","1,929.0","14,667.0","6,954.0","46,500"
396,MITSUI FUDOSAN,日本,"11,282.4",390.6,"26,188.3","4,502.2","1,483"
397,DEERE,美国,"11,229.4",817.3,"14,652.7","3,557.2","33,919"
398,SUMITOMO ELECTRIC INDUSTRIES,日本,"11,213.0",285.9,"11,036.0","4,106.5","55,854"
399,ABBEY NATIONAL,英国,"11,207.6","1,197.7","210,570.7","7,459.3","19,695"
400,SEAGRAM,加拿大,"11,194.0",142.0,"21,628.0","9,205.0","3,000"
401,TAKASHIMAYA,日本,"11,176.6",83.7,"7,365.0","1,722.8","16,968"
402,EMERSON ELECTRIC,美国,"11,149.9","1,018.5","10,481.0","5,353.4","86,400"
403,MITSUBISHI TRUST&BANKING,日本,"11,130.1",99.6,"150,576.2","5,899.0","6,224"
404,IKON OFFICE SOLUTIONS,美国,"11,122.6",210.7,"5,384.6","2,255.5","43,100"
405,FUJI PHOTO FILM,日本,"11,116.4",757.7,"16,005.6","10,841.8","33,154"
406,WEYERHAEUSER,美国,"11,114.0",463.0,"13,596.0","4,604.0","39,661"
407,MATSUSHITA ELECTRIC WORKS,日本,"11,060.8",289.2,"11,629.1","4,791.9","36,573"
408,FIOUR,美国,"11,015.2",268.1,"3,951.7","1,669.7","52,461"
409,ABBOTT LABORATORIES,美国,"11,013.5","1,882.0","11,125.6","4,820.2","52,817"
410,TENNECO,美国,"10,982.0",410.0,"7,587.0","2,646.0","45,000"
411,LIBERTY MUTUAL INSURANCE GROUP,美国,"10,967.0",511.0,"39,926.0","5,620.0","23,000"
412,PENINSULAR&ORIENTAL STEAM NAV,英国,"10,954.5",391.3,"10,765.5","4,438.9","61,161"
413,KAWASAKI STEEL,日本,"10,941.1",70.7,"17,318.6","3,897.7","19,607"
414,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大,"10,896.7","1,000.5","148,449.4","6,517.0","41,606"
415,ASAHI BANK,日本,"10,890.9",130.1,"239,654.7","7,936.7","13,072"
416,ANHEUSER-BUSCH,美国,"10,883.7","1,189.9","10,463.6","4,029.1","25,123"
417,KAWASAKI HEAVY INDUSTRIES,日本,"10,869.1",200.4,"10,505.2","1,589.4","24,183"
418,FUJI HEAVY INDUSTRIES,日本,"10,858.0",351.5,"6,118.7","1,207.2","18,475"
419,WOOLWORTHS,澳大利亚,"10,854.4",177.3,"2,447.1",894.4,"94,600"
420,BANCA NAZIONALE DEL LAVORO,意大利,"10,851.8",98.2,"112,859.5","7,530.2","25,257"
421,HENKEL,德国,"10,831.3",295.7,"8,646.8","2,640.9","46,665"
422,SNOW BRAND MILK PRODUCTS,日本,"10,783.1",47.0,"4,319.1","1,107.6","15,380"
423,EDEKA ZENTRALE,德国,"10,780.7",39.3,"2,526.8",395.9,783
424,WEST JAPAN RAILWAY,日本,"10,736.0",316.4,"21,524.2","2,614.0","51,943"
425,METALLGESELLSCHAFT,德国,"10,704.5",128.4,"5,111.8",234.6,"23,258"
426,MCDONALD'S,美国,"10,686.5","1,572.6","17,386.0","8,718.2","237,000"
427,GAZ DE FRANCE,法国,"10,610.1",501.0,"17,198.8","2,589.5","25,081"
428,OCCIDENTAL PETROLEUM,美国,"10,557.0",668.0,"17,634.0","5,140.0","14,270"
429,DAIWA HOUSE INDUSTRY,日本,"10,549.8",376.9,"9,237.8","4,709.0","15,064"
430,CSX,美国,"10,536.0",855.0,"16,965.0","4,995.0","47,421"
431,MITSUBISHI MATERIALS,日本,"10,535.8",130.9,"13,247.3","2,479.2","29,724"
432,PUBLIX SUPER MARKETS,美国,"10,526.0",265.2,"2,921.1","1,751.2","103,000"
433,BANCA COMMERCIALE ITALIANA,意大利,"10,509.0",245.0,"115,450.0","5,581.3","28,271"
434,GENERALE BANK,比利时,"10,506.7",487.6,"173,226.3","4,023.3","27,100"
435,BERKSHIRE HATHAWAY,美国,"10,500.3","2,488.6","43,409.5","23,426.3","34,500"
436,SEKISUI CHEMICAL,日本,"10,497.2",275.5,"7,712.3","3,459.2","19,437"
437,SAFEWAY,英国,"10,492.7",467.1,"6,132.9","3,075.1","50,358"
438,CEA-INDUSTRIE,法国,"10,387.7",325.4,"27,763.9","3,875.7","43,587"
439,SOUTHERN,美国,"10,358.0","1,127.0","30,292.0","9,216.0","29,246"
440,WASTE MANAGEMENT,美国,"10,321.6",192.1,"18,366.6","4,876.3","59,700"
441,TRW,美国,"10,310.1",480.0,"5,899.0","2,189.0","65,200"
442,CREDITO ITALIANO,意大利,"10,305.5",182.7,"114,380.4","4,183.2","24,502"
443,FEDERAL EXPRESS,美国,"10,273.6",307.8,"6,699.0","2,579.1","99,999"
444,BANC ONE CORP.,美国,"10,272.4","1,426.5","101,848.1","8,647.0","51,067"
445,SUMIKIN BUSSAN,日本,"10,248.7",6.7,"4,627.2",93.3,"1,630"
446,KYOEI LIFE INSURANCE,日本,"10,236.9",312.6,"46,150.9",34.7,"17,351"
447,MARRIOTT INTERNATIONAL,美国,"10,172.0",306.0,"5,075.0","1,260.0","192,000"
448,HALIFAX BUILDING SOCIETY,英国,"10,170.0",848.4,"185,093.6","10,582.0","30,349"
449,KYOBO LIFE INSURANCE,韩国,"10,163.3",1.0,"19,630.6",345.2,"9,502"
450,KUBOTA,日本,"10,135.4",257.0,"10,775.9","2,859.7","25,000"
451,FIRST CHICAGO NBD CORP,美国,"10,117.0","1,436.0","104,619.0","9,007.0","33,414"
452,BRITISH POST OFFICE,英国,"10,106.4",572.7,"9,011.7",N.A,"193,633"
453,AEROSPATIALE,法国,"10,105.5",158.7,"12,556.2",723.7,"37,718"
454,BRITISH SPACE,英国,"10,094.2",482.5,"13,117.1","2,416.3","47,000"
455,GREAT ATLANTIC&PACIFIC TEA,美国,"10,089.0",73.0,"3,002.7",890.1,"55,020"
456,UNITED HEALTHCARE,美国,"10,073.8",355.6,"6,851.1","3,839.6","27,000"
457,TIME WARNER,美国,"10,064.0",191.0,"35,064.0","9,502.0","43,100"
458,OJI PAPER,日本,"10,060.7",114.8,"14,412.0","3,661.7","14,519"
459,UNION PACIFIC,美国,"10,051.0",904.0,"27,914.0","8,225.0","67,000"
460,JOHNSON CONTROLS,美国,"10,009.4",234.7,"51,226.0","1,507.8","65,800"
461,BERGEN BRUNSWIG,美国,"9,942.7",73.5,"2,489.8",579.0,"4,900"
462,NEWS CORP,澳大利亚,"9,935.8",774.3,"24,272.5","13,525.3","26,513"
463,"TOYS""R""US",美国,"9,932.4",427.4,"8,023.0","4,191.0","63,000"
464,TOSCO,美国,"9,922.6",146.3,"3,554.8","1,070.3","24,300"
465,NORTHWEST AIRLINES,美国,"9,880.5",536.1,"8,511.7",92.9,"47,536"
466,SUN,美国,"9,875.0",115.0,"5,025.0","1,438.0","12,159"
467,SKANDIA GROUP,瑞典,"9,860.8",170.0,"32,610.4","1,588.9","9,408"
468,CPC INTERNATIONAL,美国,"9,844.3",580.0,"7,874.4","2,083.5","55,305"
469,APPLE COMPUTER,美国,"9,833.0",816.0,"5,364.0","2,058.0","12,147"
470,CHINESE PETROLEUM,台湾,"9,816.2",276.7,"19,084.6","9,476.1","20,322"
471,FARMLAND INDUSTRIES,美国,"9,788.6",N.A,"2,568.4",755.3,"14,700"
472,GEC(GENERAL ELECTRIC CO.),英国,"9,759.5",975.2,"10,156.9","4,749.5","82,967"
473,KOMATSU,日本,"9,756.3",161.2,"12,194.5","4,368.7","27,007"
474,INCHCAPE,英国,"9,738.4",35.1,"5,741.4","1,505.8","46,112"
475,NIPPON PAPER INDUSTRIES,日本,"9,706.8",254.2,"10,304.8","2,675.4","14,520"
476,GILLETTE,美国,"9,697.7",948.7,"10,435.3","4,490.9","44,100"
477,PG&E CORP,美国,"9,610.0",755.2,"26,129.9","8,765.4","220,000"
478,CABLE&WIRELESS,英国,"9,598.7","1,074.1","15,750.4","6,108.2","37,448"
479,PACIFIC TELESIS GROUPE,美国,"9,588.0","1,142.0","16,608.0","2,773.0","48,330"
480,BANKERS TRUST NEW YORK CORP.,美国,"9,565.0",612.0,"120,235.0","5,234.0","15,228"
481,BANK OF MONTREAL,加拿大,"9,521.2",855.4,"126,664.7","5,657.8","33,468"
482,ISHIKAWAJIMA-HARIMA HEAVY INDS.,日本,"9,516.1",121.8,"10,749.4","1,656.1","25,431"
483,HAVAS,法国,"9,500.5",195.5,"7,506.2","2,462.1","22,388"
484,NITTETSU SHOJI,日本,"9,462.6",17.6,"6,070.6",24.3,"1,130"
485,MITSUI TRUST&BANKING,日本,"9,455.9",50.5,"100,777.1","4,573.0","5,807"
486,ASDA GROUP,英国,"9,411.6",355.6,"4,943.3","2,500.0","39,461"
487,WESTINGHOUSE ELECTRIC,美国,"9,401.0",30.0,"19,889.0","5,742.0","59,275"
488,KUMAGAI GUMI,日本,"9,399.7",65.3,"15,256.1","2,099.0","10,000"
489,PRINCIPAL FINANCIAL,美国,"9,387.0",526.0,"59,142.0","4,654.0","17,010"
490,DEGUSSA,德国,"9,329.3",196.8,"5,369.8","1,301.4","26,005"
491,GEORGE WESTON,加拿大,"9,320.9",175.3,"3,972.7","1,179.2","75,000"
492,MITSUKOSHI,日本,"9,296.6",7.1,"5,042.6",622.1,"10,784"
493,TORAY INDUSTRIES,日本,"9,293.9",206.6,"11,225.3","3,858.1","33,790"
494,MITSUI MARINE&FIRE INSURANCE,日本,"9,278.3",88.3,"22,305.3","1,873.4","9,027"
495,TEXTRON,美国,"9,274.0",253.0,"18,235.0","3,183.0","57,000"
496,MONSANTO,美国,"9,262.0",385.0,"11,191.0","3,690.0","28,000"
497,CHUGOKU ELECTRIC POWER,日本,"9,241.8",241.7,"23,749.7","3,740.0","14,926"
498,MASS.MUTUAL LIFE INSURANCE,美国,"9,230.0",287.9,"56,904.5","2,638.6","12,508"
499,FUKOKU MUTUAL LIFE INSURANCE,日本,"9,181.2",285.0,"33,279.7",320.8,"14,843"
500,BANCA MONTE DEI PASCHI DI SIENA,意大利,"9,169.0",184.7,"93,178.5","3,839.6","22,524"
