排序,公司名称,国家地区,营业收入百万美元,利润百万美元,资产百万美元,股东权益百万美元,雇员人数
303,MICHELIN,法国,"15,137.50",164.70,"14,578.20","3,983.50","130,434.00"
304,NKK,日本,"15,136.40",412.50,"26,214.60","2,782.60","39,600.00"
305,VOLVO,瑞典,"15,120.70","3,897.10","22,897.20","11,435.20","53,470.00"
306,TAISEI,日本,"15,099.80",474.20,"22,287.60","1,811.00","20,184.00"
307,SINOCHEM,中国,"15,063.80",71.80,"4,736.10","1,159.20","86,910.00"
308,LG ELECTRONICS,韩国,"15,021.10","1,740.90","17,465.30","3,036.10","54,436.00"
309,MAN,德国,"15,007.00",389.40,"9,723.80","2,453.40","66,838.00"
310,MITSUBISHI CHEMICAL,日本,"14,997.50",216.70,"19,610.00","3,853.90","17,301.00"
311,PETRONAS,马来西亚,"14,943.90","3,106.80","31,987.70","11,855.50","18,578.00"
312,DEXIA GROUP,比利时,"14,936.70",811.70,"245,206.70","5,511.60","15,045.00"
313,ELECTROLUX,瑞典,"14,914.30",520.50,"9,571.00","3,021.90","92,916.00"
314,HALLIBURTON,美国,"14,898.00",438.00,"10,728.00","4,287.00","103,000.00"
315,CABLE&WIRELESS,英国,"14,825.90","5,758.90","34,343.40","12,915.50","50,000.00"
316,BERTELSMANN,德国,"14,810.70",371.50,"10,385.30","2,347.40","64,839.00"
317,TOKAI BANK,日本,"14,784.20",373.80,"297,857.10","15,450.30","10,750.00"
318,DELTA AIR LINES,美国,"14,711.00","1,101.00","16,544.00","4,448.00","74,000.00"
319,NIPPON EXPRESS,日本,"14,708.70",215.90,"11,545.60","3,658.50","68,335.00"
320,FLEMING,美国,"14,645.60",44.70,"3,573.20",560.70,"36,300.00"
321,INVENSYS,英国,"14,556.80",383.50,"11,537.10","1,633.60","121,683.00"
322,OLD MUTUAL,南非,"14,550.40","1,750.80","61,406.00","5,537.50","35,999.00"
323,RAG,德国,"14,541.40",139.80,"18,340.10","1,809.10","101,790.00"
324,COLES MYER,澳大利亚,"14,538.20",256.10,"5,030.60","1,786.40","157,440.00"
325,USINOR,法国,"14,531.40",189.90,"9,991.90","4,119.50","64,118.00"
326,BANCO BILBAO VIZCAYA ARGENTARIA,西班牙,"14,485.80","1,310.40","157,473.30","8,210.60","73,858.00"
327,HALIFAX,英国,"14,456.40","1,721.70","261,219.40","10,079.50","31,906.00"
328,COCA-COLA ENTERPRISES,美国,"14,406.00",59.00,"22,730.00","2,924.00","69,000.00"
329,BRITISH AIRWAYS,英国,"14,405.30",33.80,"21,560.40","5,020.40","65,640.00"
330,ENDESA,西班牙,"14,375.80","1,361.50","49,834.70","9,338.40","33,612.00"
331,DENTSU,日本,"14,368.20",185.90,"9,804.80","3,363.90","5,371.00"
332,TOSCO,美国,"14,362.10",441.70,"6,212.40","2,108.30","22,176.00"
333,JAPAN AIRLINES,日本,"14,356.20",177.30,"18,633.80","2,319.50","18,535.00"
334,OTTO VERSAND,德国,"14,290.90",258.30,"6,217.80","1,033.00","50,055.00"
335,ARCHER DANIELS MIDLAND,美国,"14,283.30",266.00,"14,029.90","6,240.60","23,603.00"
336,EMERSON ELECTRIC,美国,"14,269.50","1,313.60","13,623.50","6,180.50","116,900.00"
337,MAY DEPARTMENT STORES,美国,"14,224.00",927.00,"10,935.00","4,077.00","134,000.00"
338,GROUPE DANONE,法国,"14,179.30",727.50,"15,049.50","6,160.10","75,965.00"
339,TOHOKU ELECTRIC POWER,日本,"14,166.30",197.50,"42,236.50","7,014.30","16,515.00"
340,WINN-DIXIE STORES,美国,"14,136.50",182.30,"3,149.10","1,411.10","94,500.00"
341,AGRICULTURAL BANK OF CHINA,中国,"14,127.80",110.20,"244,107.30","16,273.70","500,000.00"
342,EASTMAN KODAK,美国,"14,089.00","1,392.00","14,370.00","3,912.00","80,650.00"
343,IBP,美国,"14,075.20",313.30,"3,713.20","1,708.80","45,000.00"
344,SHIMIZU,日本,"14,052.70",88.50,"21,492.90","2,355.60","14,904.00"
345,GEORGE WESTON,加拿大,"14,033.90",236.20,"6,924.00","1,803.90","119,000.00"
346,AEROSPATIALE MATRA,法国,"13,991.60",32.50,"17,625.70","1,616.50","52,387.00"
347,PHILLIPS PETROLEUM,美国,"13,852.00",609.00,"15,201.00","4,579.00","15,900.00"
348,BROKEN HILL PROPRIETARY,澳大利亚,"13,778.00","14,536.20","20,425.60","5,608.70","45,000.00"
349,GLAXO WELLCOME,英国,"13,738.00","2,930.40","16,805.10","5,063.90","61,830.00"
350,NEWS CORP,澳大利亚,"13,715.20",685.30,"35,725.10","16,394.40","50,000.00"
351,DDI,日本,13704.5,(94.0),19490.1,2228.6,2970
352,IMPERIAL CHEMICAL INDUSTRIES,英国,13671.6,407.8,11248.0,393.3,46700
353,SUZUKI MOTOR,日本,13661.8,241.5,11380.2,4853.1,30612
354,LUFTHANSA GROUP,德国,13629.9,671.5,12917.5,3700.2,66207
355,WASHING MUTUAL,美国,13571.2,1817.1,186513.6,9052.7,28144
356,SMITHKLINE BEECHAM,英国,13561.6,1703.9,13852.5,3750.4,47200
357,NATIONWIDE INSURANCE ENTERPRISE,美国,13554.9,512.8,120101.9,9758.0,28069
358,AMERICAN HOME PRODUCTS,美国,13550.2,(1227.1),23906.3,6214.7,51656
359,ISUZU MOTORS,日本,13531.1,935.7,17969.6,1651.0,28802
360,HARTFORD FINANCIAL SERVICES,美国,13528.0,862.0,167051.0,5466.0,26000
361,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大,13441.2,687.0,170187.5,7517.8,46000
362,AVENTIS,法国,13438.0,(1034.7),41673.6,10394.9,101000
363,JAPAN ENERGY,日本,13432.7,379.5,18776.8,1125.1,13294
364,CHINA CONSTRUCTION BANK,中国,13392.3,598.8,265842.4,12907.5,32400
365,DANA,美国,13353.0,513.0,11123.0,2957.0,84200
366,TAIYO MUTUAL LIFE INSURANCE,日本,13341.3,192.7,69270.5,1638.6,15482
367,UNICREDITO ITALIANO,意大利,13335.4,1369.4,169324.3,7907.3,60451
368,MCDONALDS,美国,13259.3,1947.9,21000.0,9600.0,300000
369,MARKS&SPENCER,英国,13205.7,416.9,12787.1,7825.4,52156
370,CHIYODA MUTUAL LIFE INSURANCE,日本,13198.6,33.3,36257.6,1142.9,16066
371,US WEST,美国,13182.0,1342.0,23216.0,1255.0,58272
372,ABBOTT LABORATORIES,美国,13177.6,2445.8,14471.0,7427.6,57100
373,ATLANTIC RICHFIELD,美国,13176.0,1422.0,26272.0,8686.0,16798
374,ROYAL BANK OF CANADA,加拿大,13146.1,1151.6,185801.6,8435.6,51897
375,NORSK HYDRO,挪威,13130.5,437.9,22074.7,7402.7,38706
376,WASTE MANAGEMENT,美国,13126.9,397.6,22681.4,4402.6,75000
377,LAGARDERE GROUPE,法国,13103.9,257.1,13578.1,2327.2,49285
378,PUBLIX SUPER MARKETS,美国,13068.9,462.4,4067.7,2676.1,84250
379,KIMBERLY-LAMBERT,美国,13006.8,1668.1,12815.5,5093.1,54800
380,RICOH,日本,12996.9,376.6,15047.2,5279.6,67300
381,WARNER-LAMBERT,美国,12928.9,1733.2,11441.5,5098.3,44000
382,KOREA ELECTRIC POWER,韩国,12899.3,1234.8,56628.2,26774.1,37898
383,GOODYEAR TIRE & RUBBER,美国,12880.6,241.1,13102.6,3617.1,108561
384,DAIDO LIFE INSURANCE,日本,12873.8,221.6,56093.0,1764.2,22141
385,VIACOM,美国,12858.8,334.0,24486.4,11132.0,82975
386,KYUSHU ELECTRIC POWER,日本,12829.8,206.0,40381.3,7073.7,18436
387,SUMITOMO METAL INDUSTRIES,日本,12789.9,(1303.4),27051.1,3330.5,48978
388,MONTEDISON,意大利,12786.3,103.5,16728.4,4325.9,29550
389,RITE AID,美国,12731.9,143.7,10421.7,2953.7,89900
390,VODAFONE AIRTOUCH,英国,12686.0,784.7,244666.5,224669.6,29465
391,KANEMATSU,日本,12644.5,111.8,8623.8,112.5,5199
392,CIRCUIT CITY GROUP,美国,12614.4,197.6,3955.3,2142.2,54194
393,FUJI PHOTO FILM,日本,12589.4,762.4,20973.3,14649.4,37151
394,BEST BUY,美国,12494.0,347.1,2995.3,1096.0,41000
395,NATIONAL AUSTRALIA BANK,澳大利亚,12487.0,1794.6,165.818.4,12086.5,45676
396,MIGROS,瑞士,12444.2,408.0,10025.3,4421.1,78427
397,LEAR,美国,12428.0,257.1,8717.6,1465.3,121102
398,FLUOR,美国,12417.4,104.2,4886.1,1581.4,53561
399,TRANSCANADA PIPELINES,加拿大,12415.2,18.8,17269.6,4564.8,4400
400,BANCA INTESA,意大利,12391.4,906.2,304663.7,9301.0,73491
401,DG BANK GROUP,德国,12341.7,110.9,243776.5,3163.3,12611
402,SAFEWAY,英国,12341.5,269.4,7310.6,3272.7,57004
403,OAO GAZPROM,俄罗斯,12299.5,1874.0,47775.6,27977.0,368900
404,ADECCO,瑞士,12294.4,(115.8),4958.9,1499.3,16000
405,YASUDA FIRE&MARINE INSURANCE,日本,12280.9,125.8,37116.5,3290.0,11962
406,WEYERHAEUSER,美国,12262.0,527.0,18339.0,7173.0,44770
407,BANKGESELLSCHAFT BERLIN,德国,12251.1,160.1,194231.8,4262.9,16683
408,ROYAL BANK OF SCOTLAND,英国,12173.8,1394.8,146329.5,6920.2,32670
409,CISCO SYSTEMS,美国,12154.0,2096.0,14725.0,11678.0,21000
410,ASSOCIATES FIRST CAPITAL,美国,12131.2,1490.4,82955.8,9800.0,32486
411,BRITISH POST OFFICE,英国,12180.4,(425.4),10678.9,N.A.,201301
412,HENKEL,德国,12118.5,388.3,9878.7,2954.8,56396
413,COFCO,中国,12099.2,91.0,4655.2,1688.7,28000
414,FUJI HEAVY INDUSTRIES,日本,11945.8,281.5,10125.8,2012.4,26914
415,WOOLWORTHS,澳大利亚,11920.9,161.9,3112.8,980.6,120000
416,"TOYS ""R"" US",美国,11862.0,279.0,8503.0,3681.0,55105
417,CORUS GROUP,英国,11794.9,(514.0),14528.3,7335.1,64600
418,SEAGRAM,加拿大,11784.0,686.0,35011.0,12888.0,34000
419,SEKISUI HOUSE,日本,11768.9,(838.8),13579.2,6762.4,17521
420,SUMITOMO ELECTRIC INDUSTRIES,日本,11752.2,211.8,14575.8,5738.4,66992
421,DEERE,美国,11750.9,239.2,17578.2,4094.3,38700
422,SUN MICROSYSTEMS,美国,11726.3,1031.3,8420.4,4811.8,29700
423,ANHEUSER-BUSCH,美国,11703.7,1402.2,12640.4,3921.5,23645
424,CENTRICA,英国,11678.1,294.5,7570.1,1558.5,19600
425,GAP,美国,11635.4,1127.1,5188.8,2233.0,140000
426,JAPAN TRAVEL BUREAU,日本,11636.6,22.4,3389.1,481.8,12277
427,SOUTHERN,美国,11585.0,1276.0,38396.0,9204.0,32949
428,TEXTRON,美国,11579.0,2226.0,16393.0,4377.0,68000
429,ANGLO AMERICAN,英国,11578.0,1552.0,26597.0,16174.0,229000
430,SNOW BRAND MILK PRODUCTS,日本,11565.4,256.4,5623.4,1156.4,15127
431,DAI NIPPON PRINTING,日本,11555.8,350.6,14153.9,9025.0,35000
432,KAWASHO,日本,11488.1,(21.1),8527.6,337.3,6573
433,TELSTRA,澳大利亚,11475.3,2195.8,18323.3,6788.6,52840
434,L'OREAL,法国,11451.4,838.6,10671.1,5638.8,42164
435,BAE SYSTEMS,英国,11396.5,524.3,28098.2,11862.0,83400
436,R.J.REYNOLDS TOBACCO,美国,11394.0,2343.0,14377.0,7064.0,7900
437,ARBED,卢森堡,11362.7,77.2,14921.5,2297.6,49785
438,STORA ENSO,芬兰,11344.9,802.7,16070.9,5966.9,40226
439,KAWASAKI STEEL,日本,11292.7,111.6,22883.7,3231.4,30711
440,ASAHI GLASS,日本,11289.5,118.2,18342.8,5900.7,45714
441,UNION PACIFIC,美国,11273.0,810.0,29888.0,8001.0,64200
442,KOBE STEEL,日本,11248.8,(476.8),20716.5,2646.7,28858
443,LAFARGE,法国,11230.0,654.9,14512.3,5864.5,71000
444,BANK OF MONTREAL,加拿大,11139.3,922.7,156783.6,7465.4,32844
445,KYOEI LIFE INSURANCE,日本,11128.8,(15.0),44972.3,780.5,14158
446,BANK OF NOVA SCOTIA,加拿大,11118.6,1035.5,151396.4,7754.4,40894
447,TOPPAN PRINTING,日本,11110.2,273.7,12686.3,6860.0,33379
448,ULTRAMAR DIAMOND SHAMROCK,美国,11079.2,173.2,4936.0,1493.3,21000
449,CENTRAL JAPAN RAILWAY,日本,10971.4,338.4,59100.2,5697.4,23564
450,KYOBO LIFE INSURANCE,韩国,10899.1,46.8,21845.0,392.0,9529
451,TENET HEALTHCARE,美国,10880.0,249.0,13771.0,3870.0,107058
452,ALL NIPPON AIRWAYS,日本,10863.8,(136.5),14962.4,950.2,30058
453,OJI PAPER,日本,10826.3,50.6,16803.3,4310.0,23852
454,CSX,美国,10811.0,2.0,20720.0,5756.0,48950
455,LUKOIL,俄罗斯,10780.8,1237.8,8254.1,2747.1,80000
456,MITSUI FUDOSAN,日本,10730.8,(524.6),29163.9,3852.5,13484
457,ASAHI CHEMICAL INDUSTRY,日本,10727.4,184.3,11508.5,4642.5,26781
458,FARMLAND INDUSTRIES,美国,10709.1,N.A.,3257.6,917.3,17700
459,WEST JAPAN RAILWAY,日本,10696.4,225.3,24970.4,3401.2,41707
460,POHANG IRON&STEEL,韩国,10683.8,1307.5,17389.4,8022.3,28037
461,AMERICAN GENERAL,美国,10679.0,1131.0,115447.0,6420.0,15800
462,JARDINE MATHESON,中国,10674.8,207.4,9929.5,3106.0,150000
463,AIR FRANCE GROUP,法国,10661.9,365.6,10847.1,3355.7,59000
464,TAKASHIMAYA,日本,10617.9,57.2,7953.2,1907.1,16589
465,EL PASO ENERGY,美国,10581.0,(255.0),16657.0,2947.0,4700
466,SUN LIFE ASSURANCE OF CANADA,加拿大,10511.1,110.4,69429.1,4050.1,11200
467,WHIRLPOOL,美国,10511.0,347.0,6826.0,1867.0,63905
468,TORONTO-DOMINION BANK,加拿大,10470.3,1990.2,145771.4,7840.7,30636
469,ASAHI BANK,日本,10420.3,282.0,280681.4,13533.9,12148
470,KAWASAKI HEAVY INDUSTRIES,日本,10325.4,(167.3),11766.2,1705.8,29772
471,NORTHWEST AIRLINES,美国,10276.0,300.0,10584.0,52.0,51823
472,UNY,日本,10269.9,73.2,7159.4,2119.9,9500
473,COSMO OIL,日本,10266.0,43.5,12632.9,1758.7,4597
474,OFFICE DEPOT,美国,10263.3,257.6,4276.2,1907.7,40687
475,KINKI NIPPON RAILWAY,日本,10255.8,(41.0),18425.3,1746.7,37945
476,NOMURA SECURITIES,日本,10221.8,1307.7,141351.4,13473.1,9200
477,OBAYASHI,日本,10166.7,51.3,20093.9,3211.9,12744
478,GREAT ATLANTIC&PACIFIC TEA,美国,10151.3,14.2,3335.5,846.2,52585
479,PECHINEY,法国,10140.9,277.3,7631.5,2959.8,29840
480,PHARMACIA,美国,10126.0,575.0,16535.0,5349.0,29900
481,HUMANA,美国,10113.0,(382.0),4900.0,1268.0,17300
482,TELEFONOS DE MEXICO,墨西哥,10076.2,2628.5,18832.9,12829.7,72321
483,SODEXHO ALLIANCE,法国,10035.2,146.7,6369.0,1350.9,269973
484,ONEX,加拿大,10007.6,197.8,8552.9,880.8,83000
485,ELI LILLY,美国,10002.9,2721.0,12825.2,5013.0,31000
486,PACIFICARE HEALTH SYSTEMS,美国,9989.1,278.5,4884.0,1977.7,8300
487,PENINSULAR&ORIENTAL STEAM NAV.,英国,9929.8,650.5,10243.3,5572.4,54968
488,POWER CORP.OF CANADA,加拿大,9920.2,358.7,39723.4,2377.1,28000
489,CATHAY LIFE,中国台湾,9904.5,462.4,29886.4,2278.1,33157
490,NIPPON YUSEN,日本,9900.9,141.9,13844.4,2525.3,13775
491,GILLETTE,美国,9897.0,1260.0,11786.0,3060.0,39000
492,ALLIANCE UNICHEM,英国,9860.9,127.3,3359.6,707.7,14463
493,MASS.MUTUAL LIFE INSURANCE,美国,9841.0,556.5,71991.0,3411.3,8045
494,SHV HOLDINGS,荷兰,9779.1,169.1,6629.0,2233.1,33400
495,MANPOWER,美国,9770.1,150.0,2718.7,650.6,16300
496,AMERISOURCE HEALTH,美国,9760.1,67.5,2718.7,166.3,3500
497,SAN PAOLO IMI,意大利,9738.8,1120.0,2060.6,8054.5,24133
498,KREDITANSTALT FUR WIEDERAUFBAU,德国,9737.6,288.9,140208.8,5710.7,1900
499,SOMERFIELD,英国,9725.9,261.4,197094.5,1186.6,41364
500,LIMITED,英国,9723.3,460.8,2992.9,2147.1,73350
